synapse_id,bucket,areal_dir,pathway_slug,contract_path
credit-data-fetch-dosare-contract-template-select,pathway,credit-contracts,credit-data-fetch-dosare,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-dosare/credit-data-fetch-dosare-contract-template-select.md
credit-data-fetch-dosare-family,pathway,credit-contracts,credit-data-fetch-dosare,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-dosare/credit-data-fetch-dosare-family.md
credit-data-fetch-insolventa-contract-archive-store,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-archive-store.md
credit-data-fetch-insolventa-contract-clause-assemble,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-clause-assemble.md
credit-data-fetch-insolventa-contract-generate-docx,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-generate-docx.md
credit-data-fetch-insolventa-contract-generate-notice,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-generate-notice.md
credit-data-fetch-insolventa-contract-sign-check-expiry,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-sign-check-expiry.md
credit-data-fetch-insolventa-contract-sign-complete,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-sign-complete.md
credit-data-fetch-insolventa-contract-sign-request,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-sign-request.md
credit-data-fetch-insolventa-contract-template-select,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-contract-template-select.md
credit-data-fetch-insolventa-family,pathway,credit-contracts,credit-data-fetch-insolventa,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-data-fetch-insolventa/credit-data-fetch-insolventa-family.md
credit-limit-calculate-contract-archive-store,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-archive-store.md
credit-limit-calculate-contract-clause-assemble,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-clause-assemble.md
credit-limit-calculate-contract-generate-docx,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-generate-docx.md
credit-limit-calculate-contract-generate-notice,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-generate-notice.md
credit-limit-calculate-contract-sign-check-expiry,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-sign-check-expiry.md
credit-limit-calculate-contract-sign-complete,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-sign-complete.md
credit-limit-calculate-contract-sign-request,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-sign-request.md
credit-limit-calculate-contract-template-select,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-contract-template-select.md
credit-limit-calculate-family,pathway,credit-contracts,credit-limit-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-limit-calculate/credit-limit-calculate-family.md
credit-profile-create-contract-archive-store,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-archive-store.md
credit-profile-create-contract-clause-assemble,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-clause-assemble.md
credit-profile-create-contract-generate-docx,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-generate-docx.md
credit-profile-create-contract-generate-notice,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-generate-notice.md
credit-profile-create-contract-sign-check-expiry,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-sign-check-expiry.md
credit-profile-create-contract-sign-complete,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-sign-complete.md
credit-profile-create-contract-sign-request,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-sign-request.md
credit-profile-create-contract-template-select,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-contract-template-select.md
credit-profile-create-family,pathway,credit-contracts,credit-profile-create,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-profile-create/credit-profile-create-family.md
credit-release-order-contract-archive-store,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-archive-store.md
credit-release-order-contract-clause-assemble,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-clause-assemble.md
credit-release-order-contract-generate-docx,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-generate-docx.md
credit-release-order-contract-generate-notice,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-generate-notice.md
credit-release-order-contract-sign-check-expiry,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-sign-check-expiry.md
credit-release-order-contract-sign-complete,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-sign-complete.md
credit-release-order-contract-sign-request,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-sign-request.md
credit-release-order-contract-template-select,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-contract-template-select.md
credit-release-order-family,pathway,credit-contracts,credit-release-order,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-release-order/credit-release-order-family.md
credit-reserve-expire-contract-archive-store,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-archive-store.md
credit-reserve-expire-contract-clause-assemble,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-clause-assemble.md
credit-reserve-expire-contract-generate-docx,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-generate-docx.md
credit-reserve-expire-contract-generate-notice,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-generate-notice.md
credit-reserve-expire-contract-sign-check-expiry,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-sign-check-expiry.md
credit-reserve-expire-contract-sign-complete,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-sign-complete.md
credit-reserve-expire-contract-sign-request,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-sign-request.md
credit-reserve-expire-contract-template-select,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-contract-template-select.md
credit-reserve-expire-family,pathway,credit-contracts,credit-reserve-expire,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-expire/credit-reserve-expire-family.md
credit-reserve-hold-contract-archive-store,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-archive-store.md
credit-reserve-hold-contract-clause-assemble,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-clause-assemble.md
credit-reserve-hold-contract-generate-docx,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-generate-docx.md
credit-reserve-hold-contract-generate-notice,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-generate-notice.md
credit-reserve-hold-contract-sign-check-expiry,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-sign-check-expiry.md
credit-reserve-hold-contract-sign-complete,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-sign-complete.md
credit-reserve-hold-contract-sign-request,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-sign-request.md
credit-reserve-hold-contract-template-select,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-contract-template-select.md
credit-reserve-hold-family,pathway,credit-contracts,credit-reserve-hold,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-reserve-hold/credit-reserve-hold-family.md
credit-score-calculate-contract-archive-store,pathway,credit-contracts,credit-score-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-score-calculate/credit-score-calculate-contract-archive-store.md
credit-score-calculate-contract-clause-assemble,pathway,credit-contracts,credit-score-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-score-calculate/credit-score-calculate-contract-clause-assemble.md
credit-score-calculate-contract-generate-docx,pathway,credit-contracts,credit-score-calculate,docs/CognitiveBrain/contracts/synapses/credit-contracts/credit-score-calculate/credit-score-calculate-contract-generate-docx.md
